,timestamp,subcourtID,setStake,newTotalStake,address,blockNumber,subcourtLabel
755,2020-04-18 19:11:00,8,0.0,0.0,0x037cdd64f9b2e00fc6b7a1aa3e6152aff8718540,9899011,Ongoing
756,2020-04-18 19:11:00,8,0.0,0.0,0x27fe00a5a1212e9294b641ba860a383783016c67,9899011,Ongoing
757,2020-04-18 21:07:00,6,38259.1483,38259.1483,0x024d2f5d96bd4d893d46f054bdaafa8c4eecefd0,9899518,English Language
758,2020-04-18 21:32:00,6,20000.0,20000.0,0xd9d37ade3131fd7ac02e80883fbc0c4570b65e47,9899618,English Language
759,2020-04-19 12:08:00,8,1786.792453,1786.792453,0x60959ed8307ee2b0d04306f6b319aeee8864f1ee,9903598,Ongoing
760,2020-04-19 12:14:00,8,25074.07203000001,25074.07203000001,0x23eebb090c430783bf0665478ea6d5793b44a3c3,9903623,Ongoing
761,2020-04-19 14:38:00,6,0.0,106000.0,0x78f91758dfef63c877c9304890b6b262ceec8a41,9904258,English Language
762,2020-04-19 19:22:00,0,60000.0,80000.0,0xd9d37ade3131fd7ac02e80883fbc0c4570b65e47,9905524,General
763,2020-04-19 23:28:00,8,0.0,0.0,0xc3d9fe15680e80f54e6156b3ef551fd92d5d54cc,9906658,Ongoing
764,2020-04-20 06:37:00,8,0.0,0.0,0x65ced347a006b95c8fa74dea8de4f688a264f9b0,9908522,Ongoing
765,2020-04-20 10:52:00,0,0.0,0.0,0x28030a0c1ab5da0fadaf886246c46cf4e86f9345,9909672,General
766,2020-04-20 12:26:00,8,0.0,0.0,0xcf9e1519ef0e61be9e36809268f481d09dbb3764,9910095,Ongoing
767,2020-04-20 20:08:00,0,1000.0,1000.0,0xd30b0d74e5ce4517aabbf85a8c890b9eaeb84261,9912202,General
768,2020-04-20 23:41:00,2,0.0,41000.0,0x05189bdae2681091c70d9cf7cd201a4b8878031f,9913189,Blockchain>NonTechnical
769,2020-04-20 23:43:00,3,463000.6749,463000.6749,0x24d0db7e182fcd29ddea14c04bcb182c89cbb0c0,9913200,Blockchain>NonTechnical>TokenListing
770,2020-04-22 06:50:00,1,0.0,0.0,0x92c776916152801d437f63da6f63b71fe6cbe8f4,9921574,Blockchain
771,2020-04-22 07:05:00,8,0.0,0.0,0x9d193dea162baa9e5ce5dbcda8eaf6f775551855,9921633,Ongoing
772,2020-04-22 10:34:00,3,0.0,0.0,0x30441c238e465b5e4b2aabe0da93b5ae3bbd1a1e,9922534,Blockchain>NonTechnical>TokenListing
773,2020-04-22 16:40:00,8,0.0,0.0,0x862e4f235c43993914a2b464dc90cd0c9d5792c9,9924198,Ongoing
774,2020-04-22 22:46:00,0,0.0,0.0,0xc728aa8d5d537ccda6fb05520f471eb2f5d58464,9925864,General
775,2020-04-23 12:00:00,6,150000.0,185000.0,0xfeff3e7e11782020cbca7d8372d5334264685cd4,9929420,English Language
776,2020-04-23 12:03:00,0,80379.87287,255379.8729,0xfeff3e7e11782020cbca7d8372d5334264685cd4,9929437,General
777,2020-04-24 09:40:00,8,10000.0,10000.0,0x11b1785d9ac81480c03210e89f1508c8c115888e,9935272,Ongoing
